Header_Length,Protocol Type,Duration,Rate,Srate,Drate,fin_flag_number,syn_flag_number,rst_flag_number,psh_flag_number,ack_flag_number,ece_flag_number,cwr_flag_number,ack_count,syn_count,fin_count,rst_count,HTTP,HTTPS,DNS,Telnet,SMTP,SSH,IRC,TCP,UDP,DHCP,ARP,ICMP,IGMP,IPv,LLC,Tot sum,Min,Max,AVG,Std,Tot size,IAT,Number,Magnitue,Radius,Covariance,Variance,Weight,label
22446.4,6.0,64.0,1.7325553930311188,1.7325553930311188,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,287.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,428.4,67.8,93.6,78.22674603174603,10.07228854011581,78.5,0.0996848106384277,5.5,12.506549155087932,14.24436705756688,115.85125919627112,0.9,38.5,Benign
199504.5,7.1,64.0,1.5476148585475955,1.5476148585475955,0.0,0.0,0.0,0.0,0.5,0.9,0.0,0.0,0.0,0.6,0.0,1816.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,1.0,1.0,607.3,68.2,180.0,101.8157142857143,41.5807770179692,116.4,0.0918751001358032,5.5,14.205434371684508,58.80409879282355,2519.745959183673,0.9,38.5,Benign
7639.11,6.0,64.0,113.62624733885762,113.62624733885762,0.0,0.0,0.0,0.0,0.62,1.0,0.0,0.0,0.0,0.0,0.0,22.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3918.04,192.44,731.5,380.3472773348512,182.80553214794497,347.69,84666980.87599784,9.5,25.60897971263492,257.69247770828946,60214.17992832286,0.65,141.55,MQTT-DDoS-Publish_Flood
6013.6,11.5,91.5,51.90059941339158,51.90059941339158,0.0,0.0,0.0,0.0,0.2,0.5,0.0,0.0,0.0,0.5,0.0,5.4,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,2821.8,221.2,1246.4,601.4812301587302,414.3007655016254,445.5,0.0120069026947021,5.5,34.251784437420824,585.909761473954,197138.0380906872,0.9,38.5,Benign
252071.4,6.0,64.0,1.5630615764936655,1.5630615764936655,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,3074.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,454.6,66.0,106.5,81.98884920634922,18.277670571513973,81.2,0.0001157999038696,5.5,12.796277919788484,25.84852961082266,374.0605423122953,0.9,38.5,Benign
441.21,6.0,64.0,11.997255488034494,11.997255488034494,0.0,0.19,0.13,0.22,0.25,0.72,0.0,0.0,1.15,1.77,0.35,5.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,713.53,58.69,79.63,68.42739985796797,7.486538351555791,67.58,84667019.64050628,9.5,11.693685521083548,10.574002245575883,69.79975837951093,0.95,141.55,MQTT-DDoS-Connect_Flood
8157059.0,17.0,60.0,1097.4808293022706,1097.4808293022706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,18809.0,75.0,1292.0,1210.6105202335507,302.4216485660328,1292.0,169461869.4536847,13.5,49.19840503502006,428.6099166966155,92529.16706989073,1.0,244.6,Benign
401.86,6.0,64.0,76.14077217658247,76.14077217658247,0.0,0.03,0.3,0.11,0.26,0.9,0.0,0.0,0.16,2.07,0.39,4.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,740.99,65.24,76.98,70.47177366884063,4.043963354735432,70.98,84662360.69576567,9.5,11.869309831902171,5.706460698699216,21.463492820136835,0.85,141.55,MQTT-DoS-Connect_Flood
424337.6,6.0,64.0,1.7738319186173512,1.7738319186173512,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,5232.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2222.2,66.0,929.0,145.5835937029087,213.075616758976,80.8,169468979.43914592,13.5,17.06950567364318,301.9419832356216,45904.06491381269,1.0,244.6,Benign
208737.9,7.1,80.8,2.060124087605653,2.060124087605653,0.0,0.0,0.0,0.0,0.5,0.9,0.0,0.0,0.0,0.4,0.0,2359.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,1.0,1.0,1617.0,66.0,440.6,101.58283388652973,87.67776440972686,176.8,169461763.4219231,13.5,14.1646405622109,124.56997448406428,12604.09288159007,1.0,244.6,Benign
37083.33,6.0,64.0,77.83892501537909,77.83892501537909,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,105.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,693.0,66.0,66.0,66.0,0.0,66.0,84666489.45738593,9.5,11.48912529307606,0.0,0.0,0.0,141.55,MQTT-DoS-Publish_Flood
468313.9,8.2,83.1,1.659322608510082,1.659322608510082,0.0,0.0,0.0,0.0,0.4,0.8,0.0,0.0,0.0,0.0,0.0,5989.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.2,0.0,0.0,0.0,0.0,1.0,1.0,1014.8,67.9,591.4,159.95226190476188,177.7743225557631,177.6,0.1000903129577636,5.5,17.40744185058051,251.41085800004944,51577.4105242347,0.9,38.5,Benign
1071.67,6.0,64.0,8655.366331892223,8655.366331892223,0.0,0.0,0.13,0.02,0.44,0.97,0.0,0.0,0.14,1.14,0.37,13.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,715.4,66.18,70.14,68.1363174900435,1.779444923067984,68.06,84662364.17557593,9.5,11.67299026539352,2.518996298666317,4.868063050092486,0.92,141.55,MQTT-DoS-Connect_Flood
199.51,6.0,64.0,23876.111405301108,23876.111405301108,0.0,0.17,0.18,0.26,0.19,0.68,0.0,0.0,0.42,0.53,0.58,2.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,695.69,60.68,76.53,66.32429762196868,5.570499275480719,65.97,84667038.93973206,9.5,11.513085644052117,7.883022383316329,42.90330062099616,0.91,141.55,MQTT-DDoS-Connect_Flood
323.87,6.0,64.0,11.56822849179998,11.56822849179998,0.0,0.1,0.21,0.37,0.11,0.58,0.0,0.0,0.94,0.93,0.53,3.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,675.52,58.88,74.68,63.80061342888278,6.177790634663285,64.57,84667029.86509086,9.5,11.284708866061797,8.739553959899581,52.3282422243034,0.89,141.55,MQTT-DDoS-Connect_Flood
540.83,6.0,64.0,9.704011200564144,9.704011200564144,0.0,0.19,0.17,0.23,0.21,0.63,0.0,0.0,1.42,2.24,0.56,6.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,707.54,57.48,80.55,67.11929515535203,8.085389924584254,67.84,84667043.90207544,9.5,11.580499427911764,11.437626671101787,78.53178749378876,0.93,141.55,MQTT-DDoS-Connect_Flood
5664.91,6.0,64.0,8.13717005897864,8.13717005897864,0.0,0.0,0.02,0.24,0.38,0.74,0.0,0.0,0.47,2.11,5.8,15.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5891.52,192.91,1252.88,586.265569255392,445.0840035383681,507.81,84666955.43422039,9.5,31.903440514571777,629.9684226059005,272412.625367545,0.81,141.55,MQTT-DDoS-Publish_Flood
128665.0,7.1,83.1,1.8532212570156923,1.8532212570156923,0.0,0.0,0.0,0.0,0.5,0.9,0.0,0.0,0.0,0.0,0.0,1566.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,1.0,1.0,1307.1,66.0,187.4,83.57238108468758,29.43068229041878,98.5,169467517.4320395,13.5,12.913267144929575,41.71401186250386,1081.1452736831152,1.0,244.6,Benign
22433.1,7.1,87.7,1.155623247331568,1.155623247331568,0.0,0.0,0.0,0.0,0.3,0.9,0.0,0.0,0.0,0.0,0.0,284.6,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,1.0,1.0,497.2,57.6,184.4,88.91242063492065,44.063701808626455,85.6,0.0990208148956298,5.5,13.29240301661211,62.3154847061234,2488.2078302941545,0.8,38.5,Benign
21645.0,6.0,64.0,43.82323908447981,43.82323908447981,0.0,0.0,0.0,0.23,0.49,0.77,0.0,0.0,0.98,0.0,15.95,23.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,10763.35,430.76,1420.46,1023.7839624008172,405.85065328296105,1000.81,84666976.65902916,9.5,44.055217319756565,572.306281620758,208159.9723327159,0.88,141.55,MQTT-DDoS-Publish_Flood
132821.8,6.0,64.0,2.0338176509348287,2.0338176509348287,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,1653.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,444.6,67.8,100.4,80.30111111111111,13.072715542687764,80.5,0.0977427959442138,5.5,12.670529852297896,18.48761161751459,204.04558289241623,0.9,38.5,Benign
18200.28,6.0,64.0,175.917872398739,175.917872398739,0.0,0.0,0.12,0.04,0.4,0.84,0.0,0.0,0.05,0.12,2.95,15.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7855.08,187.12,1417.56,738.6897169028941,518.0153268835536,751.02,84666972.27403139,9.5,37.15891690278639,733.3367093734049,304665.79192936054,0.92,141.55,MQTT-DDoS-Publish_Flood
35374.6,6.0,64.0,0.6517862579579188,0.6517862579579188,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,446.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1397.3,80.2,117.0,90.10946499449985,10.92600588219982,93.0,169463982.0103684,13.5,13.417306387775495,15.384588471995604,118.7134363845875,1.0,244.6,Benign
7422.8,6.0,64.0,0.4787957505615067,0.4787957505615067,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,99.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1142.0,66.0,96.0,73.9583796977876,10.389955608307016,66.0,169467024.03243846,13.5,12.164056741084678,14.715368222037917,108.41448477198026,1.0,244.6,Benign
147.68,6.0,64.0,37725.3114017753,37725.3114017753,0.0,0.2,0.19,0.21,0.21,0.72,0.0,0.0,0.42,0.25,0.34,1.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,714.31,59.84,78.46,68.2783432068877,6.151246638435504,67.24,84667047.99987264,9.5,11.683412135358372,8.702729845229886,48.32038750256759,0.91,141.55,MQTT-DDoS-Connect_Flood
322.2,6.0,64.0,11.628608937983774,11.628608937983774,0.0,0.18,0.26,0.12,0.13,0.74,0.0,0.0,0.77,1.6,0.26,3.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,714.69,61.64,75.17,67.56464092426322,4.956912866818959,68.06,84667042.34374744,9.5,11.620417692598178,7.018630430141594,32.34774799906508,0.89,141.55,MQTT-DDoS-Connect_Flood
68912.84,6.0,64.0,76.67441406375183,76.67441406375183,0.0,0.0,0.0,0.0,0.45,1.0,0.0,0.0,0.0,0.0,0.0,370.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1550.83,100.88,260.02,153.82345729412486,55.57861203057213,152.11,84666506.22905833,9.5,16.868908680393318,78.53550870996514,4886.4983284047785,0.65,141.55,MQTT-DoS-Publish_Flood
27558.59,6.0,64.0,74.29377050068175,74.29377050068175,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,95.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3193.9,116.47,915.67,292.3257046724775,247.27504342776635,302.06,84666492.0549548,9.5,22.84876122003552,350.0554138541197,102282.88174736866,0.66,141.55,MQTT-DoS-Publish_Flood
29783.46,6.0,64.0,71.66595326556134,71.66595326556134,0.0,0.0,0.0,0.0,0.55,1.0,0.0,0.0,0.0,0.0,0.0,75.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4279.42,139.03,872.26,378.45209782924337,244.2347567919244,495.46,84666491.08519994,9.5,25.476430592485617,344.77340231308057,92872.47028984615,0.72,141.55,MQTT-DoS-Publish_Flood
529.61,6.0,63.9,66.59537492309585,66.59537492309585,0.0,0.01,0.24,0.19,0.26,0.85,0.0,0.0,0.09,2.36,0.57,6.07,0.0,0.02,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,748.17,66.45,80.39,71.35616998812161,5.320375581965225,71.27,84662389.24480201,9.5,11.944459858907292,7.528594069751249,33.24556280779554,0.91,141.55,MQTT-DoS-Connect_Flood
387.21,6.0,64.0,7.859063101049318,7.859063101049318,0.0,0.37,0.09,0.07,0.47,0.88,0.0,0.0,1.21,1.69,0.38,4.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,725.61,65.12,75.65,69.71568713110936,4.177893911650322,68.53,84667022.89657062,9.5,11.805680306724907,5.904228339419692,34.74981070399688,0.76,141.55,MQTT-DDoS-Connect_Flood
299517.6,7.1,70.4,1.836896338766068,1.836896338766068,0.0,0.0,0.0,0.0,0.5,0.9,0.0,0.0,0.0,0.0,0.0,3853.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,1.0,1.0,1355.2,60.0,249.6,86.36798089896001,44.98242694944772,105.5,169462545.90079552,13.5,13.122958750774467,63.8097011020403,2564.483041837201,1.0,244.6,Benign
33042.0,6.0,64.0,90.36481216070668,90.36481216070668,0.0,0.0,0.0,0.0,0.47,1.0,0.0,0.0,0.0,0.0,0.0,215.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1312.12,101.97,130.31,124.96379590305636,10.441084969643985,117.23,84666507.37611914,9.5,15.454728163175902,14.412485595791235,431.7227388605759,0.25,141.55,MQTT-DoS-Publish_Flood
534.91,6.0,64.0,8.44974894663632,8.44974894663632,0.0,0.22,0.17,0.33,0.14,0.6,0.0,0.0,1.36,2.07,0.78,6.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,698.25,57.3,78.96,66.59210177223876,7.596898968013106,66.85,84667030.17227364,9.5,11.532325572196232,10.73651610535932,67.64239208032666,0.93,141.55,MQTT-DDoS-Connect_Flood
461.15,6.0,64.0,66.90597940410954,66.90597940410954,0.0,0.45,0.06,0.2,0.18,0.79,0.0,0.0,1.21,1.24,0.62,5.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,690.41,62.09,74.61,66.41631212930515,4.220588591714864,65.06,84662358.77104965,9.5,11.521852665074528,5.933877487193611,28.26476951326078,0.76,141.55,MQTT-DoS-Connect_Flood
219.14,6.0,64.0,6.977915215013504,6.977915215013504,0.0,0.45,0.29,0.0,0.03,1.0,0.0,0.0,0.46,1.4,0.06,2.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,717.4,66.16,73.04,68.26993638233111,3.0151463148342765,68.44,84667032.05070403,9.5,11.683895261994222,4.257515010318892,10.7189752319958,0.86,141.55,MQTT-DDoS-Connect_Flood
65728.75,6.0,64.0,123.14761405673158,123.14761405673158,0.0,0.0,0.0,0.0,0.29,1.0,0.0,0.0,0.0,0.0,0.0,197.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1670.73,100.88,432.24,162.56374429393276,99.12642616206467,190.26,84666478.1410744,9.5,16.935405879345474,140.04928795662556,19450.43185587065,0.59,141.55,MQTT-DoS-Publish_Flood
22108.69,6.0,64.0,86.28128264437206,86.28128264437206,0.0,0.0,0.0,0.0,0.3,1.0,0.0,0.0,0.0,0.0,0.0,132.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2900.17,175.03,815.92,339.0439131016902,216.0292199275417,231.06,84666495.4030945,9.5,23.080435880555907,303.8765344330467,88647.63066310773,0.59,141.55,MQTT-DoS-Publish_Flood
95.2,6.0,64.0,159796.2882734554,159796.2882734554,0.0,0.17,0.2,0.28,0.33,0.62,0.0,0.0,0.17,0.21,0.35,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,728.43,61.85,78.85,69.17300034348177,6.432459514973917,70.37,84667027.43618421,9.5,11.740651980149352,9.098490932136082,49.89747068221359,0.86,141.55,MQTT-DDoS-Connect_Flood
286080.5,7.1,64.0,1.5812319777017136,1.5812319777017136,0.0,0.0,0.0,0.0,0.4,0.9,0.0,0.0,0.0,0.0,0.0,3637.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,1.0,1.0,1194.4,66.0,843.6,240.47408730158728,296.80323549399066,162.7,0.0998854875564575,5.5,21.32001262839524,419.74316099181726,100917.23412659044,0.9,38.5,Benign
380.45,6.0,64.0,10.048655398107275,10.048655398107275,0.0,0.13,0.0,0.0,0.87,1.0,0.0,0.0,0.36,2.17,0.28,4.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,730.04,67.64,69.96,69.52628291453989,0.869158836184973,69.48,84667033.56753151,9.5,11.79183807476812,1.231159976680432,1.3467658682788357,0.58,141.55,MQTT-DDoS-Connect_Flood
513.16,6.0,64.0,11.412079532728294,11.412079532728294,0.0,0.16,0.13,0.34,0.18,0.6,0.0,0.0,1.44,1.92,0.62,5.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,691.45,56.28,79.4,65.1601608273907,8.093397929919284,65.85,84667048.63045932,9.5,11.408336865445792,11.434428818117736,73.67788079333445,0.95,141.55,MQTT-DDoS-Connect_Flood
128.08,6.0,64.0,3898.726445214312,3898.726445214312,0.0,0.31,0.22,0.0,0.26,1.0,0.0,0.0,0.31,0.22,0.0,1.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,722.16,66.16,73.08,68.75036193665296,2.7023016338917007,68.8,84667023.99766158,9.5,11.72516273766305,3.821343267280066,8.279990056356787,0.91,141.55,MQTT-DDoS-Connect_Flood
13761.3,6.0,59.8,4.606685811104757,4.606685811104757,0.0,0.0,0.0,0.0,0.7,1.0,0.0,0.0,0.0,0.8,0.0,166.6,0.0,0.4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,567.7,76.8,171.3,98.8936507936508,28.96956048123233,110.0,0.0002822875976562,5.5,14.04156828242139,40.96914532854642,1829.2648085159988,0.9,38.5,Benign
15952.75,6.0,64.0,15.529884968663382,15.529884968663382,0.0,0.03,0.08,0.25,0.36,0.74,0.0,0.0,0.7,2.17,6.73,27.81,0.0,0.02,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7979.37,240.8,1260.17,792.849848429606,447.6066694445682,745.96,84666956.13792466,9.5,37.18448586929357,632.919238019247,278637.3027198573,0.85,141.55,MQTT-DDoS-Publish_Flood
376518.9,6.0,64.0,1.250191186684369,1.250191186684369,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,4520.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,429.4,66.0,95.5,75.91924603174604,11.959340839715882,81.0,7.908344268798828e-05,5.5,12.31635707711631,16.913062012568638,176.26377606135046,0.9,38.5,Benign
130735.3,6.0,64.0,1.056688263787629,1.056688263787629,0.0,0.0,0.0,0.0,0.6,1.0,0.0,0.0,0.0,0.0,0.0,1627.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,397.8,66.0,90.3,70.65103174603175,8.228283734245142,73.6,4.429817199707032e-05,5.5,11.88299116209578,11.636550452023416,123.98973009574198,0.9,38.5,Benign
19809.6,6.0,64.0,0.967899151733427,0.967899151733427,0.0,0.0,0.0,0.0,0.4,1.0,0.0,0.0,0.0,0.0,0.0,245.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,414.4,66.0,103.6,74.64111111111113,14.120156389972262,73.2,9.703636169433594e-06,5.5,12.21118139502137,19.968916669527893,253.9024029982363,0.8,38.5,Benign
